algo,no,entropy,cm,dm,discern,precision,ilm,hellinger,bivariate_corr,avg_eq_size,ambiguity,granularity,dse,auroc,lr_acc
mondrian,66,0.39822870632113133,0.46435845213849286,0.8,0.01694266887708096,0.6085087123783662,0.14940785999849138,0.19181820120305626,0.0451831153875768,0.005952380952380952,0.005090779539523931,0.10841981055830344,0.2613495661976107,0.519013269221256,0.36271186440677966
datafly,67,0.6870993057420668,0.5322471147318398,0.4666666666666667,0.1343453491196366,0.40713082396721223,0.15565361695707927,0.15673202919083917,0.4908191238845019,0.03846153846153846,0.031907671418873046,0.16674748650308732,0.2728773969442387,0.6240368858670197,0.4576271186440678
datafly_shuffled,67,0.8193292209110228,0.5627970128988459,0.26666666666666666,0.3100935646801974,0.2940333408765181,0.22357999547408916,0.26741499550072306,0.0032771891123566377,0.125,0.15092498302783436,0.21922380629101607,0.32750398279561005,0.5582147567803178,0.43728813559322033
mondrian,67,0.4720055710800783,0.48268839103869654,0.7333333333333333,0.04860100040143262,0.482009504412763,0.17105680018103642,0.21709874820935005,0.04094232168687618,0.006896551724137932,0.009593582930244399,0.13874341318333172,0.2515040440260733,0.6161159412727307,0.43389830508474575
datafly,68,0.895634032658009,0.572980312287848,0.13333333333333333,0.5387313346505486,0.2222222222222222,0.23333333333333334,0.26741499550072306,0.0,0.25,0.25,0.23809523809523808,0.32614010895885404,0.5696111881263323,0.43728813559322033
datafly_shuffled,68,0.895634032658009,0.572980312287848,0.13333333333333333,0.5387313346505486,0.2222222222222222,0.23333333333333334,0.26741499550072306,0.0,0.25,0.25,0.23809523809523808,0.32614010895885404,0.5696111881263323,0.43728813559322033
mondrian,68,0.4174205243989624,0.45824847250509165,0.8,0.0152991456536738,0.5928188881345704,0.1560458625631742,0.24630568911705653,0.04414810772692542,0.007936507936507934,0.00950329399238374,0.11887789739113568,0.2796809877229457,0.6034529152599729,0.4542372881355932
datafly,69,0.7725646307903001,0.5587236931432451,0.3333333333333333,0.25873784237570685,0.38862487742324814,0.1778607528098363,0.15673202919083917,0.48070890598918575,0.06666666666666667,0.06313645621181263,0.190540846345327,0.2878309044707448,0.6041820591571162,0.43050847457627117
datafly_shuffled,69,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
mondrian,69,0.442596048970006,0.45213849287169044,0.7666666666666667,0.0315500230673969,0.5493952880239371,0.14757486610847098,0.18503273576150842,0.019669585407192994,0.007462686567164179,0.006042977700165478,0.11610577700190734,0.21590869832837825,0.6726574269085699,0.49830508474576274
datafly,70,0.725751517763671,0.561439239646979,0.3,0.1735456363444467,0.41864675265897267,0.17191672324055216,0.15673202919083917,0.48741095375851806,0.05,0.047225050916496945,0.1841237513335273,0.2835141630855669,0.590704084267303,0.4542372881355932
datafly_shuffled,70,0.8082453730777173,0.5390359809911744,0.3333333333333333,0.35170521295516627,0.369616051897111,0.17971637625405446,0.18669923248193965,0.4895386594627855,0.07142857142857142,0.06440936863543788,0.19067015808360005,0.3188291157824872,0.6363914520351394,0.4406779661016949
mondrian,70,0.3979180780993551,0.4439918533604888,0.7666666666666667,0.017520621238873612,0.5581956702119635,0.16079806894470838,0.21983530017247793,0.04161036965716451,0.006211180124223602,0.00587727533095723,0.11821517473248634,0.2604868953008682,0.6780587736884017,0.4847457627118644
datafly,71,0.8258478886569547,0.5689069925322471,0.3333333333333333,0.38603484582636816,0.3899449347514521,0.18840612506600282,0.20906053788731357,0.4816827887571102,0.07692307692307691,0.09319840461642906,0.20181521352600781,0.2974099483284047,0.6031511820661096,0.43050847457627117
datafly_shuffled,71,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
mondrian,71,0.4338830324329177,0.4636795655125594,0.8,0.020620547543034176,0.5143949108647003,0.15790148600739232,0.2683209855313074,0.04115508196643905,0.006622516556291391,0.008692599605397148,0.13285972909190832,0.24678927357449576,0.5608365145695348,0.3728813559322034
datafly,72,0.8099464808506587,0.5566870332654447,0.26666666666666666,0.27798172029778834,0.2592592592592593,0.21111111111111108,0.2579704185640458,0.002793473510747657,0.125,0.125,0.21428571428571427,0.31110135811670275,0.6031863629025899,0.43389830508474575
datafly_shuffled,72,0.7554470509318493,0.5655125594025797,0.3333333333333333,0.20751485554186722,0.4143848532850569,0.17866033039149132,0.226585285849881,0.4856271375560082,0.06666666666666667,0.06538526816021724,0.1913975366113859,0.2922817156391277,0.5974415657196467,0.43728813559322033
mondrian,72,0.47498017073744864,0.4813306177868296,0.7666666666666667,0.034463751003005444,0.48379472479947694,0.17970883306932184,0.23898069136251515,0.06799510814616146,0.007692307692307693,0.0121996556506704,0.13941421782562313,0.2691436709575497,0.6160795170271501,0.4033898305084746
datafly,73,0.7519203443604354,0.5532926001357773,0.4666666666666667,0.2680947712824966,0.4301375374016243,0.16493173417817,0.17063583856612324,0.4711394527175291,0.043478260869565216,0.04547479633401222,0.1766640804319012,0.2608559752215284,0.5946694730276354,0.46440677966101696
datafly_shuffled,73,0.810824072330611,0.5573659198913782,0.26666666666666666,0.2808088014678331,0.29984159312061553,0.22009504412763067,0.26741499550072306,0.0023338932407601628,0.125,0.13785641547861507,0.21673455532926,0.3186634211984695,0.601492910516623,0.43728813559322033
mondrian,73,0.3688303160560616,0.4263408010862186,0.8333333333333334,0.013267555533432977,0.6645545749415402,0.11576525609112168,0.12596017977230073,0.03320905927667673,0.005128205128205128,0.0040318009324083505,0.09544822681278893,0.24074959046671343,0.6478305251250336,0.46440677966101696
datafly,74,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
datafly_shuffled,74,0.8410910597715525,0.572980312287848,0.26666666666666666,0.4091713757801089,0.286414724296598,0.2281511654220412,0.26741499550072306,0.0051639867889785585,0.125,0.16806687033265444,0.22248892768241038,0.31925372105068806,0.5632112637203187,0.43728813559322033
mondrian,74,0.4397966923240238,0.4772572980312288,0.8333333333333334,0.02160223696139011,0.5712453797993513,0.1536622161876744,0.2942569247737117,0.03294220519657894,0.0076335877862595426,0.009958136429692803,0.12594963307794266,0.2713301942027984,0.6219202689083537,0.4406779661016949
datafly,75,0.8053586908752008,0.5675492192803802,0.3333333333333333,0.33983368429882255,0.3931507882628046,0.18712378366146187,0.17063583856612324,0.4785274424451186,0.07142857142857142,0.0895918194161575,0.20044127630685676,0.2985923302473229,0.5859643001786173,0.4610169491525424
datafly_shuffled,75,0.795884207975096,0.5675492192803802,0.3333333333333333,0.32427782455781345,0.3956023233008976,0.19597193935279475,0.20906053788731357,0.0,0.07142857142857142,0.08619738628649015,0.1995037662043772,0.30935853097851473,0.5843917614383042,0.43728813559322033
mondrian,75,0.34154250243889267,0.3937542430414121,0.8666666666666667,0.009264290609564605,0.6917854718262051,0.10779210982876967,0.2236122260139577,0.06264483623744115,0.004484304932735426,0.003393894462300577,0.08941906701580836,0.23830778395034968,0.6967773076617125,0.5288135593220339
datafly,76,0.725751517763671,0.561439239646979,0.3,0.1735456363444467,0.41864675265897267,0.17191672324055216,0.15673202919083917,0.48741095375851806,0.05,0.047225050916496945,0.1841237513335273,0.2835141630855669,0.590704084267303,0.4542372881355932
datafly_shuffled,76,0.8009285715572372,0.5627970128988459,0.3333333333333333,0.25668320790292243,0.22950139548917547,0.22999924568152677,0.22643152092141539,0.009934796987290165,0.125,0.12945519348268839,0.21513432256813111,0.3079567003020529,0.6043235983381186,0.4406779661016949
mondrian,76,0.3638502061446917,0.4304141208418194,0.8333333333333334,0.013377246651540354,0.6037062180986146,0.12876216338538135,0.2553766358097831,0.04565770765683092,0.005319148936170213,0.004180970357051935,0.10795913749070572,0.19199675663563182,0.6484815940706294,0.4915254237288136
datafly,77,0.7569068108221445,0.5410726408689749,0.3333333333333333,0.20517723641984784,0.37037037037037035,0.17777777777777773,0.20906053788731357,0.0,0.07142857142857142,0.0625,0.19047619047619047,0.305204249944984,0.6044075276197627,0.4440677966101695
datafly_shuffled,77,0.8316934500520988,0.5695858791581806,0.3333333333333333,0.39290759352896143,0.3887003092705741,0.18884362978049332,0.15673202919083917,0.4914109773182389,0.08333333333333333,0.09523506449422946,0.2022354766753952,0.31637340019586185,0.6032430814880846,0.4271186440677966
mondrian,77,0.40371309594948485,0.451459606245757,0.8666666666666667,0.014019723200454987,0.6132860627090091,0.1489024666214075,0.22732939913718345,0.049266717989107325,0.00641025641025641,0.006355694824550237,0.11168493194969774,0.29154422735647884,0.6769467488043167,0.5288135593220339
datafly,78,0.6862022497185636,0.5444670739986422,0.4666666666666667,0.12748642802856947,0.40685424052701724,0.15575167835860296,0.20906053788731357,0.4924167875336695,0.037037037037037035,0.0325653428377461,0.16682830633950796,0.29921499331379725,0.5839225208633089,0.38305084745762713
datafly_shuffled,78,0.7625286790186317,0.5458248472505092,0.3333333333333333,0.22771184788515064,0.3701189308792838,0.17786075280983632,0.20906053788731357,0.47805360356131066,0.0625,0.06313645621181263,0.190540846345327,0.29289202174367535,0.6082352564174688,0.4576271186440678
mondrian,78,0.36962496117995125,0.42362525458248473,0.8666666666666667,0.013996678847911422,0.6123054486937718,0.14235498227351598,0.2779546942311575,0.022347055816440822,0.004048582995951417,0.005011802616365411,0.10674683994439595,0.2674382818257154,0.6615677489037665,0.4847457627118644
datafly,79,0.6817769713242887,0.5437881873727087,0.4666666666666667,0.13088869623810162,0.49411631590857663,0.15783359734479896,0.20906053788731357,0.4896112148204811,0.038461538461538464,0.03759865071283096,0.16905893382471793,0.2682639976058099,0.57051414520223,0.4033898305084746
datafly_shuffled,79,0.7661097067604076,0.5505770536320435,0.3333333333333333,0.22884194293388713,0.40514445198762916,0.19024666214075583,0.2632587957216265,0.0,0.06666666666666667,0.07546249151391718,0.19541428248149226,0.3200744587268961,0.571388917318167,0.43050847457627117
mondrian,79,0.4550688623765985,0.46911065852002715,0.8,0.031772170625916876,0.5199768675668199,0.15730557441351736,0.21267140456827133,0.05281656057908868,0.005494505494505494,0.00726339077350645,0.1296915915042188,0.23595344034288118,0.6534479347812725,0.49491525423728816
datafly,80,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
datafly_shuffled,80,0.7663538715979737,0.5634758995247794,0.3333333333333333,0.23367296100112042,0.4044278494380328,0.18258278645244022,0.20906053788731357,0.4932044024498994,0.07142857142857142,0.0772233536999321,0.19555167620340735,0.30520518134420144,0.591522795814064,0.43050847457627117
mondrian,80,0.40646360488870403,0.428377460964019,0.8333333333333334,0.018656246932220566,0.64876417490131,0.11165422041185785,0.2573420593496075,0.03862066820291099,0.005714285714285714,0.005115268186736252,0.10176833802088385,0.22268935914989313,0.6323954301996361,0.4542372881355932
datafly,81,0.8099464808506587,0.5566870332654447,0.26666666666666666,0.27798172029778834,0.2592592592592593,0.21111111111111108,0.2579704185640458,0.002793473510747657,0.125,0.125,0.21428571428571427,0.31110135811670275,0.6031863629025899,0.43389830508474575
datafly_shuffled,81,0.8316934500520988,0.5695858791581806,0.3333333333333333,0.39290759352896143,0.3887003092705741,0.18884362978049332,0.15673202919083917,0.4914109773182389,0.08333333333333333,0.09523506449422946,0.2022354766753952,0.31637340019586185,0.6032430814880846,0.4271186440677966
mondrian,81,0.43867828666072334,0.45621181262729127,0.7666666666666667,0.019460033948940168,0.5862311734681049,0.15475597797390056,0.19424166067113519,0.05428472068525239,0.007936507936507936,0.006816296859088595,0.1141014450586752,0.26786427853373523,0.6623432067877701,0.4745762711864407
datafly,82,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
datafly_shuffled,82,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
