algo,no,precision,dm,cm,entropy,discern,ilm,auroc,hellinger,bivariate_corr,lr_acc
datafly,148,0.4071915052307209,0.4666666666666667,0.5633280339162692,0.6815241059227821,0.12459359200217705,0.15563210269092626,,0.2194271521811627,0.4937341180317266,0.3677248677248677
datafly,173,0.3901843019490079,0.3333333333333333,0.5786963434022258,0.8197974105901525,0.3644170683355197,0.1883236177353824,,0.2194271521811627,0.4803384144497101,0.3624338624338624
mondrian,26,0.6008557577185029,0.8,0.4234234234234234,0.40525159960575385,0.020567748146538008,0.14558087499263975,,0.2107738260649447,0.03866341472414506,0.3835978835978836
mondrian,88,0.6945965573416554,0.9,0.3767885532591415,0.3084564315021581,0.010591251496516622,0.1258317140670082,,0.2485717984507211,0.02180727105377199,0.3968253968253968
datafly_shuffled,125,0.2222222222222222,0.13333333333333333,0.6104928457869634,0.8966142679907196,0.5336181594481417,0.2333333333333333,,0.2484901666822829,0.0,0.3862433862433862
datafly_shuffled,51,0.33333333333333337,0.2,0.5866454689984102,0.8374476140849348,0.3836179769033037,0.2,,0.2194271521811627,0.0,0.3915343915343915
mondrian,127,0.457261182751379,0.7333333333333333,0.4483306836248013,0.4663188755089568,0.03715292960593625,0.1727256668433139,,0.17278622320197695,0.04048314256039952,0.3386243386243386
mondrian,161,0.6407584054642879,0.8,0.4006359300476948,0.3641904216440371,0.015711493781259047,0.12842254018724608,,0.17292459077828895,0.03016516349168012,0.4365079365079365
datafly,46,0.411175881764117,0.3333333333333333,0.5421303656597775,0.7515458995755966,0.20407979287620173,0.1799034328446093,,0.2194271521811627,0.4836775704870452,0.3201058201058201
datafly_shuffled,103,0.2983866219160337,0.26666666666666666,0.570217276099629,0.8125888046325508,0.2853745918367633,0.22096802685037967,,0.2484901666822829,0.00128752763563352,0.4259259259259259
datafly,54,0.4144144144144144,0.3333333333333333,0.5686274509803921,0.7496340113381967,0.19772442413422486,0.1786551257139492,,0.23658760212920865,0.483728723795953,0.3862433862433862
mondrian,10,0.6826238002708591,0.9333333333333332,0.3905670376258612,0.34451333240624465,0.015787320098551747,0.13391038096920455,,0.2823377139607032,0.02671721735250804,0.42857142857142855
