algo,no,knn_pca_auroc,knn_pca_acc,rf_pca_auroc,rf_pca_acc,lr_auroc,lr_acc,lr_pca_auroc,lr_pca_acc
mondrian,43,0.5981551897957395,0.5716216216216217,0.4981498933403466,0.4614864864864865,0.7432497589199615,0.7027027027027027,0.7161191227608776,0.6675675675675675
datafly,44,0.591103598667485,0.5608108108108109,0.7137311519242571,0.5168918918918919,0.6603428815639519,0.6445945945945946,0.6606122702434178,0.6445945945945946
datafly_shuffled,44,0.5160902662108062,0.4864864864864865,0.636356330907922,0.5756756756756757,0.7249961646357499,0.6675675675675675,0.7262353525612928,0.6655405405405406
mondrian,44,0.6240886443996376,0.5824324324324325,0.5432099441863184,0.5385135135135135,0.7413302504310219,0.6783783783783783,0.7529276613775168,0.6695945945945946
datafly,45,0.6736872096081353,0.6736486486486486,0.5644642544051899,0.5054054054054054,0.6826226951287221,0.6351351351351351,0.6726443558049151,0.5087837837837837
datafly_shuffled,45,0.5758625916834692,0.5662162162162162,0.5353976724818095,0.4939189189189189,0.5197064667893984,0.5283783783783784,0.5201274436749365,0.5283783783783784
mondrian,45,0.6037813038777359,0.5675675675675675,0.5968648636801964,0.5371621621621622,0.6232795651792761,0.606081081081081,0.7975475585167002,0.7351351351351352
datafly,46,0.6679989991525671,0.5141891891891892,0.7323052730779345,0.6756756756756757,0.6249926945442857,0.5202702702702703,0.6312489041816429,0.5824324324324325
datafly_shuffled,46,0.5287588396014143,0.4817567567567568,0.5774643128488355,0.4939189189189189,0.5444810934806112,0.6,0.5446829066947196,0.6
mondrian,46,0.5374888591800356,0.5155405405405405,0.6692893252681102,0.6121621621621621,0.7870897986616405,0.7175675675675676,0.7937487215452501,0.7310810810810808
datafly,47,0.5487009073375997,0.5222972972972973,0.6332423804096899,0.602027027027027,0.6784394085503054,0.675,0.6782668171590545,0.675
datafly_shuffled,47,0.5236486733292423,0.5222972972972973,0.5715414146284445,0.5783783783783784,0.5585760570994419,0.5777027027027027,0.5577614987872943,0.5777027027027027
mondrian,47,0.7124070380760352,0.6486486486486487,0.5682128663686041,0.5493243243243243,0.7244418631834254,0.677027027027027,0.7914164548084509,0.6621621621621622
datafly,48,0.4781000701323749,0.4635135135135135,0.4675637766283861,0.4912162162162162,0.5515692118874375,0.5513513513513514,0.5503966862452879,0.5513513513513514
datafly_shuffled,48,0.5873558998860349,0.5621621621621622,0.6096996361883054,0.5831081081081081,0.5788386517050934,0.5601351351351351,0.5794577890768826,0.5601351351351351
mondrian,48,0.5927318021098157,0.5702702702702702,0.5332635662312615,0.4817567567567568,0.6862160661582071,0.6418918918918919,0.8003711171502879,0.7297297297297297
datafly,49,0.6451548391338653,0.6317567567567568,0.6140445559744018,0.6108108108108108,0.5940906168726805,0.5689189189189189,0.5928486894012449,0.5689189189189189
datafly_shuffled,49,0.5170436281815259,0.5162162162162162,0.6330551781070102,0.5993243243243244,0.5012318824698284,0.5020270270270271,0.5012318824698284,0.5020270270270271
mondrian,49,0.6563732795651793,0.6263513513513513,0.3120963735717834,0.3918918918918919,0.6828482510739019,0.6513513513513514,0.6715795856345519,0.6182432432432432
datafly,50,0.6040616507407732,0.5689189189189189,0.7175765611758863,0.5128378378378379,0.6054633850559596,0.4959459459459459,0.6064925411297157,0.4959459459459459
datafly_shuffled,50,0.4674131016042781,0.4263513513513513,0.5287917141521288,0.5027027027027027,0.598388964378598,0.5972972972972973,0.6169429955290611,0.5972972972972973
mondrian,50,0.6162480640542357,0.5912162162162162,0.4683618976651763,0.4648648648648649,0.7477079132696298,0.6790540540540541,0.7149703398497999,0.6331081081081081
datafly,51,0.5827945559744017,0.5817567567567568,0.5591166608223022,0.5351351351351351,0.5909465313696268,0.5817567567567568,0.591179392770521,0.5817567567567568
datafly_shuffled,51,0.5880791400017533,0.5594594594594594,0.6142399769147601,0.5878378378378378,0.5568327927296105,0.5344594594594595,0.55674330089711,0.5344594594594595
mondrian,51,0.7058832661231409,0.6587837837837838,0.6621025832091406,0.6385135135135135,0.7590678969054091,0.7182432432432433,0.6790055813681658,0.5101351351351351
datafly,52,0.5746051401186406,0.5817567567567568,0.6693934280120393,0.5763513513513514,0.6318406460945034,0.4918918918918919,0.6352577730048801,0.4986486486486487
datafly_shuffled,52,0.6011175520878992,0.577027027027027,0.6631655270155752,0.5682432432432433,0.7070731422226119,0.6655405405405406,0.7078155591595804,0.6655405405405406
mondrian,52,0.6294334984366325,0.5905405405405405,0.7084520469886912,0.6668918918918919,0.6968089769439818,0.6702702702702703,0.8013591800356505,0.7344594594594595
datafly,53,0.3741397825896379,0.3756756756756757,0.4580383755588674,0.5054054054054054,0.5548831492358494,0.470945945945946,0.5537654145115573,0.470945945945946
datafly_shuffled,53,0.6344806551532683,0.5871621621621622,0.6041968016714883,0.5391891891891892,0.6978262616522017,0.6398648648648648,0.6984974503959557,0.6398648648648648
mondrian,53,0.6510512550772917,0.6121621621621621,0.7471179977206978,0.6121621621621621,0.7006662575611466,0.6594594594594595,0.7711986061190497,0.7283783783783784
datafly,54,0.4985252111276701,0.4891891891891892,0.7125047485462143,0.6493243243243243,0.6080230341018673,0.5033783783783784,0.6166827386692381,0.5033783783783784
datafly_shuffled,54,0.4820714984950762,0.4662162162162162,0.6162252345051284,0.6378378378378379,0.6195346059437188,0.6310810810810811,0.6205171897372959,0.6310810810810811
mondrian,54,0.5738325881768505,0.5439189189189191,0.5441779170684667,0.4695945945945946,0.654671108383741,0.625,0.5838629788726221,0.6054054054054054
datafly,55,0.5743987609947108,0.5243243243243243,0.5877850954092516,0.497972972972973,0.4943483168230034,0.4445945945945946,0.4987297638876713,0.4412162162162162
datafly_shuffled,55,0.5968329023114463,0.5668918918918919,0.4894856228631542,0.5222972972972973,0.5650980026884077,0.5682432432432433,0.5652760731714445,0.5682432432432433
mondrian,55,0.6622989173314631,0.6081081081081081,0.5676905262850297,0.5067567567567568,0.7522665176353701,0.7087837837837838,0.7158597790830192,0.672972972972973
datafly,56,0.4671309283773122,0.4810810810810811,0.7196156965021477,0.5135135135135135,0.5459595350807983,0.4547297297297298,0.5177495178399228,0.4831081081081081
datafly_shuffled,56,0.5392147730925455,0.5722972972972973,0.5761128035416849,0.5412162162162162,0.5938760191110721,0.5797297297297297,0.593979208673037,0.5797297297297297
mondrian,56,0.6811515589842493,0.6412162162162162,0.6849905759621284,0.6040540540540541,0.7548033371321703,0.6871621621621622,0.7767891061044389,0.7155405405405405
datafly,57,0.581860370824932,0.5047297297297297,0.5298199570439204,0.5054054054054054,0.3653330557260162,0.3824324324324324,0.3707957102364045,0.3864864864864865
datafly_shuffled,57,0.5493483533502821,0.5581081081081081,0.5316152727857163,0.5283783783783784,0.6331382776657608,0.5864864864864865,0.632658857134508,0.5864864864864865
mondrian,57,0.5681535095409251,0.5466216216216216,0.5808933111247478,0.5702702702702702,0.7267102071827239,0.668918918918919,0.7384336372402911,0.6966216216216217
datafly,58,0.6184232634931768,0.5101351351351351,0.5208707737938693,0.4385135135135135,0.4583378992431547,0.4797297297297297,0.4594510680576255,0.4797297297297297
datafly_shuffled,58,0.648161034160311,0.6472972972972973,0.6181182607171035,0.5236486486486487,0.6943059451798603,0.6655405405405406,0.672129321177055,0.6493243243243243
mondrian,58,0.5976401551678794,0.5763513513513514,0.5884763741562199,0.575,0.7106217673358465,0.6655405405405406,0.624864849069285,0.575
datafly,59,0.5980565661435961,0.5662162162162162,0.7169135910698109,0.4966216216216216,0.6615071885684229,0.6087837837837838,0.6651316077846936,0.6087837837837838
datafly_shuffled,59,0.5363976067327079,0.5027027027027027,0.5880042590806814,0.5527027027027027,0.5678914263171737,0.575,0.5689041451155723,0.575
mondrian,59,0.6570517737646475,0.6141891891891892,0.6416034744747376,0.5135135135135135,0.6833632857017622,0.6587837837837838,0.7781990590573041,0.7168918918918918
datafly,60,0.4857269658981328,0.5540540540540541,0.7258134624937903,0.7054054054054054,0.6854289033049882,0.6222972972972973,0.6867411457876742,0.6310810810810811
datafly_shuffled,60,0.5758644180473979,0.5425675675675675,0.4014621869612226,0.4952702702702703,0.6096895911866982,0.6006756756756757,0.6228741123871308,0.5952702702702702
mondrian,60,0.5346041173548406,0.5256756756756756,0.3994495339119254,0.4108108108108108,0.6868333771660676,0.6378378378378379,0.691426682446451,0.6601351351351351
datafly,61,0.6039904225475585,0.6087837837837838,0.6547048961164198,0.5054054054054054,0.6293960579760967,0.6283783783783784,0.6244968367376758,0.5459459459459459
datafly_shuffled,61,0.6306489436311038,0.5858108108108108,0.6084777987200842,0.4810810810810811,0.64075695479384,0.6,0.64075695479384,0.6
mondrian,61,0.5676786549194939,0.5371621621621622,0.505232532655387,0.5621621621621622,0.6768669092077964,0.6324324324324324,0.6683432687531048,0.5918918918918918
datafly,62,0.5075474489348646,0.4439189189189189,0.5423579454136349,0.5074324324324324,0.6362513149820286,0.6304054054054054,0.6358960871979196,0.6304054054054054
datafly_shuffled,62,0.5397161099909412,0.5040540540540539,0.5659061687268052,0.5405405405405406,0.5205328964670816,0.5844594594594594,0.5203603050758305,0.5844594594594594
mondrian,62,0.6644439817655825,0.6189189189189189,0.7646857923497269,0.702027027027027,0.6956236667543322,0.6425675675675676,0.8645897256070835,0.7918918918918919
datafly,63,0.4804003755004237,0.43783783783783786,0.6049848777066713,0.5054054054054054,0.6616514713187808,0.5716216216216217,0.6983842158323837,0.5716216216216217
datafly_shuffled,63,0.5369071622687822,0.5040540540540539,0.5107609362672043,0.4810810810810811,0.4881459849215394,0.472972972972973,0.4886171868151135,0.472972972972973
mondrian,63,0.6338204245930861,0.5993243243243244,0.4244761988252827,0.4168918918918919,0.7204768270944741,0.6844594594594594,0.7694763449343971,0.7337837837837838
datafly,64,0.5764004558604365,0.5702702702702702,0.5787811212413431,0.5033783783783784,0.5809937611408199,0.5162162162162162,0.5799664314309927,0.5162162162162162
datafly_shuffled,64,0.5682649177405686,0.5567567567567567,0.5557716752871044,0.4959459459459459,0.5327257020542941,0.4810810810810811,0.5323741269980422,0.4810810810810811
mondrian,64,0.5018245375646533,0.5027027027027027,0.6936511937114637,0.6398648648648648,0.7058695683936764,0.668918918918919,0.6863384325414219,0.6864864864864865
datafly,65,0.5498432979749276,0.6128378378378379,0.7054796396949241,0.6709459459459459,0.7136124382688992,0.7033783783783784,0.714211485637474,0.7033783783783784
datafly_shuffled,65,0.4788899725314865,0.5087837837837837,0.5368222363461032,0.5,0.5769867186815114,0.5594594594594594,0.5882818663978259,0.5594594594594594
mondrian,65,0.5520732883317261,0.5432432432432432,0.45902917799012294,0.5148648648648648,0.6695340580345402,0.6290540540540539,0.6919709388971683,0.668918918918919
datafly,66,0.5080213903743315,0.5027027027027027,0.5601604278074866,0.5554054054054054,0.47550480698986003,0.45,0.4750719587387861,0.45
datafly_shuffled,66,0.5600727623389147,0.5472972972972973,0.6070477557640046,0.5054054054054054,0.5238778820022794,0.5087837837837837,0.5226332149849507,0.5087837837837837
mondrian,66,0.5937910931883932,0.5682432432432433,0.40729376698518455,0.4175675675675676,0.6847166213728412,0.6486486486486487,0.6763957073142224,0.602027027027027
datafly,67,0.5428191023056018,0.4817567567567568,0.5431268446275679,0.5,0.7266663744484381,0.6581081081081082,0.7267914803775459,0.6581081081081082
datafly_shuffled,67,0.4406084714064463,0.5,0.5229647000379883,0.4891891891891892,0.4851361371672365,0.5824324324324325,0.5585815361912276,0.5817567567567568
mondrian,67,0.6832829256889045,0.6405405405405405,0.552173738347798,0.497972972972973,0.7222630110166272,0.6898648648648649,0.7369542824581398,0.6385135135135135
datafly,68,0.6083271236959762,0.6344594594594595,0.5514998100581515,0.5621621621621622,0.3612200841588499,0.372972972972973,0.3657832544344116,0.37635135135135134
datafly_shuffled,68,0.5379034437918238,0.5472972972972973,0.5995724482043191,0.6094594594594595,0.6004573215277169,0.6067567567567568,0.59950030682914,0.6067567567567568
mondrian,68,0.5957544344116186,0.5716216216216217,0.6154499430174454,0.5804054054054054,0.6759738172467199,0.6283783783783784,0.7555192717921744,0.7135135135135136
datafly,69,0.5336818035709068,0.5635135135135135,0.6799772069781713,0.6594594594594595,0.6174726410683498,0.5358108108108108,0.6164170027176296,0.5290540540540539
datafly_shuffled,69,0.5504405189795739,0.4912162162162162,0.6413222144297361,0.643918918918919,0.5864463706496011,0.5993243243243244,0.5876243753835364,0.6067567567567568
mondrian,69,0.7096647526372696,0.647972972972973,0.6888241138482218,0.6486486486486487,0.7279356973788025,0.6763513513513514,0.7490247216621373,0.7033783783783784
datafly,70,0.4714475395225154,0.4385135135135135,0.7072429940679699,0.7060810810810809,0.6604488106718096,0.5020270270270271,0.6718014888518746,0.5168918918918919
datafly_shuffled,70,0.5576217819467578,0.5385135135135135,0.6383552862277548,0.5722972972972973,0.5545470982729903,0.5756756756756757,0.5546228923760264,0.5756756756756757
mondrian,70,0.6605675243271675,0.6114864864864865,0.5673033371321703,0.552027027027027,0.7276160836913007,0.6790540540540541,0.6296974080243126,0.4472972972972973
datafly,71,0.4113017226264574,0.3912162162162162,0.6706828409456181,0.647972972972973,0.5937810481867859,0.5121621621621621,0.6062003229011426,0.5141891891891892
datafly_shuffled,71,0.5964091858800152,0.572972972972973,0.6303448540369949,0.5243243243243243,0.6401122483270507,0.6013513513513513,0.6430134274276029,0.6040540540540541
mondrian,71,0.5832867610531545,0.5756756756756757,0.4505749393647176,0.4581081081081081,0.7517660939189387,0.6972972972972973,0.7590788550889804,0.6006756756756757
datafly,72,0.5336982408462639,0.5702702702702702,0.6688025992811432,0.6067567567567568,0.6846198240846264,0.6310810810810811,0.6855896233307034,0.6310810810810811
datafly_shuffled,72,0.6370804842056047,0.6189189189189189,0.6461200724701206,0.5135135135135135,0.6052889673007802,0.5675675675675675,0.6068139811811459,0.5675675675675675
mondrian,72,0.6259789310657199,0.5851351351351352,0.4847261184652698,0.4175675675675676,0.7312231524502499,0.6885135135135135,0.7870624032027118,0.7304054054054054
datafly,73,0.4494882528272114,0.5155405405405405,0.4108460448262761,0.3932432432432432,0.5044307588907396,0.4898648648648649,0.5056626413605682,0.4898648648648649
datafly_shuffled,73,0.5959325048946553,0.5797297297297297,0.5796733000204553,0.5540540540540541,0.5791509599368809,0.6216216216216216,0.5791564390286665,0.6216216216216216
mondrian,73,0.6264857470559013,0.5918918918918918,0.5963735717834079,0.5243243243243243,0.7078329096169019,0.6533783783783784,0.7578588439846878,0.7128378378378378
datafly,74,0.5060160427807487,0.5054054054054054,0.5300610370824933,0.525,0.390147862423658,0.39864864864864863,0.3909907293766984,0.39864864864864863
datafly_shuffled,74,0.4924735542503141,0.5006756756756757,0.5490625273954588,0.5385135135135135,0.5926167411823149,0.606081081081081,0.5803554469477806,0.5871621621621622
mondrian,74,0.6339537491598727,0.5959459459459461,0.4806807223634609,0.4925675675675676,0.7437720990035357,0.6885135135135135,0.7458724175214051,0.6972972972972973
datafly,75,0.523173818707811,0.5445945945945946,0.6208578066099764,0.6108108108108108,0.5823909295461851,0.5648648648648649,0.5831945296747612,0.5648648648648649
datafly_shuffled,75,0.5944020119225036,0.5452702702702703,0.7127467417667515,0.5966216216216216,0.6609337102948482,0.6,0.6945689415855761,0.65
mondrian,75,0.6386621153677567,0.6027027027027027,0.5491785015049239,0.4939189189189189,0.6298106425878846,0.6202702702702703,0.757809532158616,0.6182432432432432
datafly,76,0.5401918777943369,0.4878378378378378,0.5678832076794951,0.5054054054054054,0.7019766736799042,0.6371621621621621,0.7022789369100844,0.6371621621621621
datafly_shuffled,76,0.6104000467549165,0.552027027027027,0.6244730940066041,0.597972972972973,0.4695234651237544,0.5709459459459459,0.4696220887758978,0.5709459459459459
mondrian,76,0.6019987726834399,0.575,0.5138420122147219,0.5067567567567568,0.6732470559013471,0.6432432432432432,0.7363095759913504,0.6844594594594594
datafly,77,0.5686776759884281,0.5,0.7036898030449139,0.6108108108108108,0.6401085955991934,0.6378378378378379,0.6398666023786563,0.6378378378378379
datafly_shuffled,77,0.4618089038894246,0.4831081081081081,0.5976575056252009,0.5175675675675676,0.6044433608018468,0.606081081081081,0.5988501212705648,0.6054054054054054
mondrian,77,0.5883923614155051,0.5628378378378378,0.6163412086145933,0.5027027027027027,0.7163401127962363,0.6594594594594595,0.7625288565500716,0.720945945945946
datafly,78,0.5027678545337658,0.4972972972972973,0.6953013135209374,0.4932432432432433,0.6890067502410799,0.6317567567567568,0.6919855498085971,0.6317567567567568
datafly_shuffled,78,0.5931162517167822,0.6067567567567568,0.613932234592794,0.5310810810810811,0.6046068203734549,0.5858108108108108,0.6048479004120277,0.5858108108108108
