algo,no,entropy,cm,dm,discern,precision,ilm,hellinger,bivariate_corr,avg_eq_size,ambiguity,granularity,dse,auroc,lr_acc
mondrian,131,0.6696669193332133,0.14442013129102846,0.8944099378881988,0.0014665200695239144,0.4555981289002349,0.06829252944482632,0.45166913132614916,0.03536627985705964,0.001404494382022472,0.001427498288514421,0.04228013612962078,0.2797612457456567,0.549874686716792,0.7581967213114754
datafly,132,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,132,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,132,0.6152390067746665,0.12144420131291028,0.9130434782608695,0.0006788696618130803,0.5932575853306377,0.0571040187629747,0.3405777515607244,0.03202516913899929,0.0006514657980456026,0.0006500851463368459,0.03441780365156827,0.29082278395520095,0.6177261335156072,0.7800546448087432
datafly,133,0.9189839650703618,0.15071115973741794,0.062111801242236024,0.2649641607094121,0.33296863603209337,0.06214577925166832,0.24361128299515217,0.4968628820345712,0.0625,0.03230990153172866,0.060325045150605494,0.2840270030813544,0.6756284651021494,0.855191256830601
datafly_shuffled,133,0.9189839650703618,0.15071115973741794,0.062111801242236024,0.2649641607094121,0.33296863603209337,0.06214577925166832,0.24361128299515217,0.4968628820345712,0.0625,0.03230990153172866,0.060325045150605494,0.2840270030813544,0.6756284651021494,0.855191256830601
mondrian,133,0.6541012574427084,0.14195842450765864,0.8881987577639752,0.0014602356247815408,0.4699259955063322,0.06798721579382125,0.43371254694072564,0.04796040060038209,0.0013947001394700141,0.0014371699186922727,0.04209607370696563,0.2780808306510862,0.5445583656109972,0.7459016393442623
datafly,134,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,134,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,134,0.6287031272913568,0.12089715536105033,0.9192546583850931,0.0006770741061724021,0.5550594019390804,0.05791241621142096,0.4248540147653047,0.024316429645503325,0.000649772579597141,0.0006533111835495389,0.03710263367917786,0.2767638908600967,0.6494873547505126,0.755464480874317
datafly,135,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,135,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,135,0.650769914108052,0.1337527352297593,0.8819875776397516,0.0010644652356487222,0.48881857002401463,0.06643471595914115,0.4249465047224635,0.03982164940603349,0.0010183299389002036,0.0010768764016769248,0.03997663206469745,0.28590705025406987,0.5744209007366903,0.7786885245901639
