algo,no,precision,dm,cm,entropy,discern,ilm,auroc,hellinger,bivariate_corr,lr_acc
datafly_shuffled,153,0.1893359193687421,0.06097560975609756,0.2478283933426165,0.8570156533997569,0.2207194075538277,0.0623470151426201,,0.44306819186849583,0.1701921055091029,0.5198077241836565
datafly,49,0.1388796793610798,0.06707317073170732,0.24892248524633645,0.8195717652647538,0.21956752810732133,0.06351824807287261,0.7846311153965159,0.4699206982501731,0.2353543968034913,0.5957235206364992
datafly_shuffled,168,0.15308399457743016,0.08536585365853659,0.24892248524633645,0.9312712839303224,0.4481316462571732,0.06646392677374159,,0.4741298806508978,0.4802223480911994,0.5007458975634013
datafly_shuffled,161,0.1912284773335101,0.10365853658536583,0.24892248524633645,0.8392720903920549,0.20823344449004397,0.055896175557140514,,0.3953274567955257,0.011720478956757752,0.4989225924084204
datafly,107,0.16345069955573222,0.12195121951219512,0.2383462635103773,0.8454350585175444,0.1581326297841797,0.05894015065756592,0.7560196584948153,0.44306819186849583,0.023561625019006938,0.60964694181999
datafly,1,0.18419562142209844,0.06707317073170732,0.24892248524633645,0.8828595000414421,0.2793941493865624,0.05853814200067602,0.7687986875148409,0.44306819186849583,0.256469258063424,0.6965025692027184
datafly_shuffled,29,0.26040078023119595,0.1402439024390244,0.2256813208673165,0.7729966556967134,0.06987572239979481,0.057104885650010276,,0.44306819186849583,0.316411337361208,0.4871539864080888
datafly,187,0.1878163472802422,0.06707317073170732,0.24892248524633645,0.8692910831528047,0.236399472290649,0.06342821932297303,0.7763404402293971,0.44546994023952136,0.3321776101385089,0.7110890104425659
datafly,19,0.18511289039188386,0.06707317073170732,0.2487235594456601,0.8541817976673876,0.2071825162709877,0.0599248104948724,0.7661685363343959,0.4573278030322876,0.2466900222912461,0.7198740261892922
datafly_shuffled,21,0.15317286652078774,0.06707317073170732,0.24892248524633645,0.8786832577716915,0.25194032897815405,0.059512238249496086,,0.45032360807302063,0.0026398569856669906,0.5032322227747389
datafly,182,0.19675281258979294,0.07926829268292683,0.24892248524633645,0.8227538450379099,0.20646548335735693,0.06059968581583568,0.7815637569887675,0.4633465336888079,0.1057685560174183,0.5751698988894414
mondrian,51,0.6235233114532105,0.8475609756097561,0.1560572906305948,0.44776361539315707,0.0007914426739859121,0.048978095068445734,,0.4279837720732415,0.01958072234637261,0.8073926736283773
datafly_shuffled,119,0.1249986185708286,0.06097560975609756,0.2137126185266229,0.945466797956354,0.5096261172362697,0.06631084925952703,,0.4729193676950866,0.24839333861232074,0.5007458975634013
datafly_shuffled,20,0.12503453572928416,0.054878048780487805,0.2418606193223261,0.9543898351420538,0.5528681094505293,0.06705196916326632,,0.4729193676950866,0.24691017355151396,0.7482181335985414
datafly,189,0.15280955064871915,0.07926829268292683,0.24162853922153704,0.8980842988828063,0.2947891544139203,0.06087826111625945,0.7277713656609557,0.4633465336888079,0.3279961311520444,0.6815846179346925
datafly,128,0.18511289039188386,0.06707317073170732,0.2487235594456601,0.8561101985570819,0.2121389401416424,0.06014387146805625,0.7421609233448224,0.4573278030322876,0.2464025616534868,0.722526106414719
mondrian,99,0.6772052827219892,0.9146341463414634,0.1363967906637491,0.4348457843308239,0.0013282604989793177,0.044536653733297384,,0.4231610675548885,0.012292510200202677,0.7016409746394828
mondrian,102,0.636994356142224,0.8536585365853658,0.15559313042901665,0.4044368159216479,0.00044262012913570215,0.04240928778846108,,0.3974849851423814,0.02189352219925369,0.7717553455992043
datafly_shuffled,44,0.13888888888888873,0.1097560975609756,0.24892248524633645,0.8560716185389394,0.16731251269667238,0.06333848672027705,,0.4551154061171112,0.0033773806359050484,0.5007458975634013
datafly_shuffled,144,0.1811647658201269,0.06707317073170732,0.24892248524633645,0.8814172973749016,0.31323499918731185,0.06354334965171812,,0.44306819186849583,7.584984817208401e-05,0.4337808718713741
datafly,102,0.16698577680525162,0.07317073170731707,0.24892248524633645,0.8973644274301894,0.2892958533610609,0.06083893924029753,,0.44306819186849583,0.009381868640253184,0.5032322227747389
datafly_shuffled,73,0.11111111111111116,0.08536585365853659,0.2420926994231152,0.9425166170227316,0.5081234718458479,0.06694833670536825,,0.4729193676950866,0.0018335407690175363,0.5007458975634013
mondrian,168,0.520981030995751,0.8475609756097561,0.17933160930972747,0.4872329845828289,0.0009411811322630752,0.0503633214205659,,0.4385797130227619,0.03706402783053357,0.460964694181999
datafly,15,0.12506216431271133,0.04878048780487805,0.22544924076652745,0.9488267293480565,0.5326417264109089,0.0617540282474637,0.6543510609974599,0.44306819186849583,0.0019721529433992455,0.7659539201060832
datafly,47,0.16828293879716194,0.07317073170731707,0.24892248524633645,0.9157527936947624,0.4159964786840054,0.06446584109763913,0.6505942880991272,0.43979774336434224,0.0020219766989891352,0.5007458975634013
mondrian,68,0.5884407293563476,0.8414634146341463,0.1348053842583383,0.4287884241842853,0.0005891884726484236,0.043505487565259404,,0.3707800150539752,0.01517675978937264,0.8286093154317918
datafly,93,0.16828984594301874,0.06707317073170732,0.24892248524633645,0.889466101497855,0.27506587870012683,0.060022666220296575,0.7119692314334439,0.44306819186849583,0.007482933783217596,0.44438919277308137
